2430,139897,무도회의 여왕,139897,4.642857143,4.84375,5,4.487179487,4.655172414,4.814814815,28.44377386,15.55555556,43.99932941
7934,298752,원더풀 월드: 전쟁과 평화,298752,4.642857143,4.84375,5,4.487179487,4.655172414,4.814814815,28.44377386,15.55555556,43.99932941
8051,157070,메리 미스터.달시: 언데드 확장,157070,4.642857143,4.84375,5,4.487179487,4.655172414,4.814814815,28.44377386,15.55555556,43.99932941
9502,289222,마블 챔피언스: 카드 게임 - 캡틴 아메리카 히어로 팩,289222,4.642857143,4.84375,5,4.487179487,4.655172414,4.814814815,28.44377386,15.55555556,43.99932941
10545,329593,세틀먼트,329593,4.642857143,4.84375,5,4.487179487,4.655172414,4.814814815,28.44377386,15.55555556,43.99932941
9319,301018,드래곤 파크,301018,4.821428571,4.84375,4.861111111,4.615384615,4.482758621,4.814814815,28.43924773,15.55555556,43.99480329
427,273473,테라포밍 마스: 격동,273473,4.642857143,4.84375,5,4.487179487,4.827586207,4.62962963,28.43100247,15.55555556,43.98655802
8196,251350,젬 러쉬,251350,4.642857143,4.84375,5,4.487179487,4.827586207,4.62962963,28.43100247,15.55555556,43.98655802
10824,322282,모미지,322282,4.642857143,4.84375,5,4.487179487,4.827586207,4.62962963,28.43100247,15.55555556,43.98655802
57,108745,시즌스,108745,4.821428571,5,5,4.487179487,4.482758621,4.62962963,28.42099631,15.55555556,43.97655186
246,255681,테라포밍 마스: 개척기지,255681,4.642857143,4.84375,4.861111111,4.615384615,4.827586207,4.62962963,28.42031871,15.55555556,43.97587426
5743,269504,투 로봇,269504,4.642857143,4.84375,4.861111111,4.615384615,4.827586207,4.62962963,28.42031871,15.55555556,43.97587426
5894,287780,스콰이어 포 하이어,287780,4.642857143,4.84375,4.861111111,4.615384615,4.827586207,4.62962963,28.42031871,15.55555556,43.97587426
6254,123045,언차티드: 더 보드게임,123045,4.642857143,4.84375,4.861111111,4.615384615,4.827586207,4.62962963,28.42031871,15.55555556,43.97587426
1427,237211,발할라,237211,4.642857143,5,5,4.487179487,4.655172414,4.62962963,28.41483867,15.55555556,43.97039423
141,34635,석기시대,34635,4.642857143,5,4.722222222,4.743589744,4.482758621,4.814814815,28.40624254,15.55555556,43.9617981
10097,284842,그래서 당신은 먹혔군요.,284842,4.642857143,5,4.861111111,4.615384615,4.655172414,4.62962963,28.40415491,15.55555556,43.95971047
5600,256623,모래의 왕국,256623,4.642857143,4.84375,5,4.615384615,4.655172414,4.62962963,28.3867938,15.55555556,43.94234936
10292,314745,나우 오어 네버,314745,4.642857143,4.84375,5,4.615384615,4.655172414,4.62962963,28.3867938,15.55555556,43.94234936
12916,111661,7 원더스: 도시들,111661,4.642857143,4.84375,5,4.615384615,4.655172414,4.62962963,28.3867938,15.55555556,43.94234936
10956,341945,라 그랑하: 디럭스 마스터 셋,341945,4.821428571,4.84375,5,4.743589744,4.482758621,4.814814815,28.70634175,15.2173913,43.92373305
4679,205896,라이징 선,205896,4.821428571,4.84375,4.444444444,4.871794872,4.482758621,4.814814815,28.27899132,15.55555556,43.83454688
1274,72321,네트워크,72321,4.821428571,4.84375,4.861111111,4.358974359,4.482758621,4.814814815,28.18283748,15.55555556,43.73839303
